,index,bidSize_1,bidPrice_1,askPrice_1,askSize_1,bidSize_2,bidPrice_2,askPrice_2,askSize_2,bidSize_3,bidPrice_3,askPrice_3,askSize_3,bidSize_4,bidPrice_4,askPrice_4,askSize_4,bidSize_5,bidPrice_5,askPrice_5,askSize_5,lastPrice,difference,direction,same,up_trend,down_trend
127,2020-12-28 23:17:08.452908+00:00,21,3731.25,3731.5,21,20,3731.0,3731.75,96,47,3730.75,3732.0,65,40,3730.5,3732.25,38,20,3730.25,3732.5,98,3731.5,0.0,0,1,0,0
128,2020-12-28 23:17:10.830937+00:00,12,3731.0,3731.25,12,47,3730.75,3731.5,15,43,3730.5,3731.75,88,20,3730.25,3732.0,65,42,3730.0,3732.25,36,3731.0,0.5,1,0,1,0
129,2020-12-28 23:17:15.842997+00:00,14,3731.0,3731.25,16,43,3730.75,3731.5,21,40,3730.5,3731.75,82,20,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
130,2020-12-28 23:17:17.981510+00:00,15,3731.0,3731.25,17,43,3730.75,3731.5,21,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
131,2020-12-28 23:17:23.150058+00:00,10,3731.0,3731.25,22,42,3730.75,3731.5,22,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
132,2020-12-28 23:17:23.849573+00:00,18,3731.0,3731.25,10,43,3730.75,3731.5,20,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,-0.25,-1,0,0,1
133,2020-12-28 23:17:26.945603+00:00,12,3731.0,3731.25,17,43,3730.75,3731.5,22,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
134,2020-12-28 23:17:27.645119+00:00,12,3731.0,3731.25,17,43,3730.75,3731.5,22,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.25,1,0,1,0
135,2020-12-28 23:17:31.654665+00:00,16,3731.0,3731.25,16,43,3730.75,3731.5,22,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
136,2020-12-28 23:17:38.083724+00:00,18,3731.0,3731.25,15,43,3730.75,3731.5,22,40,3730.5,3731.75,82,22,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
137,2020-12-28 23:17:41.062236+00:00,23,3731.0,3731.5,20,43,3730.75,3731.75,82,43,3730.5,3732.0,65,22,3730.25,3732.25,39,40,3730.0,3732.5,95,3731.25,-0.25,-1,0,0,1
138,2020-12-28 23:17:45.296780+00:00,20,3731.0,3731.5,20,20,3731.0,3731.75,82,43,3730.75,3732.0,65,43,3730.5,3732.25,39,23,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
139,2020-12-28 23:17:49.906092+00:00,21,3731.0,3731.25,7,41,3730.75,3731.5,21,40,3730.5,3731.75,82,23,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
140,2020-12-28 23:17:56.201270+00:00,21,3731.0,3731.25,6,41,3730.75,3731.5,21,40,3730.5,3731.75,82,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
141,2020-12-28 23:18:02.908228+00:00,20,3731.0,3731.25,7,43,3730.75,3731.5,21,38,3730.5,3731.75,82,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
142,2020-12-28 23:18:14.950979+00:00,23,3731.0,3731.25,8,43,3730.75,3731.5,22,38,3730.5,3731.75,82,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.25,1,0,1,0
143,2020-12-28 23:18:19.057979+00:00,23,3731.0,3731.25,10,44,3730.75,3731.5,22,37,3730.5,3731.75,82,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
144,2020-12-28 23:18:27.838037+00:00,23,3731.0,3731.25,9,44,3730.75,3731.5,22,37,3730.5,3731.75,82,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,-0.25,-1,0,0,1
145,2020-12-28 23:18:35.287558+00:00,20,3731.0,3731.5,28,44,3730.75,3731.75,83,37,3730.5,3732.0,65,24,3730.25,3732.25,39,40,3730.0,3732.5,95,3731.25,0.0,0,1,0,0
146,2020-12-28 23:18:38.664558+00:00,22,3731.0,3731.25,10,43,3730.75,3731.5,30,37,3730.5,3731.75,83,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.25,1,0,1,0
147,2020-12-28 23:18:44.206081+00:00,16,3731.0,3731.25,12,44,3730.75,3731.5,30,37,3730.5,3731.75,83,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
148,2020-12-28 23:18:45.896081+00:00,20,3731.0,3731.25,12,44,3730.75,3731.5,31,37,3730.5,3731.75,83,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,-0.25,-1,0,0,1
149,2020-12-28 23:18:49.785081+00:00,21,3731.0,3731.25,10,44,3730.75,3731.5,31,37,3730.5,3731.75,83,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.25,1,0,1,0
150,2020-12-28 23:18:58.708760+00:00,23,3731.0,3731.25,11,44,3730.75,3731.5,30,37,3730.5,3731.75,84,25,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
151,2020-12-28 23:19:03.337001+00:00,18,3731.0,3731.25,12,43,3730.75,3731.5,31,37,3730.5,3731.75,85,25,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
152,2020-12-28 23:19:17.830624+00:00,22,3731.0,3731.25,12,43,3730.75,3731.5,31,37,3730.5,3731.75,85,25,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.0,0.0,0,1,0,0
153,2020-12-28 23:19:25.749202+00:00,1,3731.25,3731.5,29,34,3731.0,3731.75,85,33,3730.75,3732.0,65,37,3730.5,3732.25,39,25,3730.25,3732.5,95,3731.25,-0.25,-1,0,0,1
154,2020-12-28 23:19:25.954729+00:00,34,3731.0,3731.5,28,33,3730.75,3731.75,85,37,3730.5,3732.0,65,25,3730.25,3732.25,39,40,3730.0,3732.5,95,3731.25,0.0,0,1,0,0
155,2020-12-28 23:19:30.864294+00:00,1,3731.25,3731.5,30,35,3731.0,3731.75,85,33,3730.75,3732.0,65,37,3730.5,3732.25,39,25,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
156,2020-12-28 23:19:35.895340+00:00,12,3731.25,3731.5,31,37,3731.0,3731.75,85,35,3730.75,3732.0,65,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
157,2020-12-28 23:19:40.505358+00:00,35,3731.0,3731.25,11,35,3730.75,3731.5,31,37,3730.5,3731.75,85,24,3730.25,3732.0,65,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
158,2020-12-28 23:19:42.508876+00:00,37,3731.0,3731.5,31,35,3730.75,3731.75,85,37,3730.5,3732.0,65,24,3730.25,3732.25,39,40,3730.0,3732.5,95,3731.25,0.0,0,1,0,0
159,2020-12-28 23:19:46.194235+00:00,6,3731.25,3731.5,31,38,3731.0,3731.75,85,34,3730.75,3732.0,65,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
160,2020-12-28 23:19:53.531929+00:00,7,3731.25,3731.5,31,35,3731.0,3731.75,85,34,3730.75,3732.0,65,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
161,2020-12-28 23:19:57.138929+00:00,33,3731.0,3731.25,6,34,3730.75,3731.5,31,37,3730.5,3731.75,85,24,3730.25,3732.0,66,40,3730.0,3732.25,39,3731.25,0.0,0,1,0,0
162,2020-12-28 23:20:00.571929+00:00,5,3731.25,3731.5,30,32,3731.0,3731.75,85,34,3730.75,3732.0,66,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
163,2020-12-28 23:20:06.137443+00:00,10,3731.25,3731.5,28,34,3731.0,3731.75,85,34,3730.75,3732.0,66,36,3730.5,3732.25,39,23,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
164,2020-12-28 23:20:30.462060+00:00,10,3731.25,3731.5,29,34,3731.0,3731.75,85,34,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
165,2020-12-28 23:20:39.868769+00:00,10,3731.25,3731.5,19,34,3731.0,3731.75,85,34,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,-0.25,-1,0,0,1
166,2020-12-28 23:20:40.378284+00:00,10,3731.25,3731.5,19,34,3731.0,3731.75,85,34,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.25,1,0,1,0
167,2020-12-28 23:20:40.807285+00:00,12,3731.25,3731.5,22,35,3731.0,3731.75,85,34,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
168,2020-12-28 23:20:44.813696+00:00,18,3731.25,3731.5,21,37,3731.0,3731.75,78,32,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
169,2020-12-28 23:20:54.430604+00:00,18,3731.25,3731.5,19,37,3731.0,3731.75,78,32,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
170,2020-12-28 23:20:59.002117+00:00,31,3731.25,3731.5,16,27,3731.0,3731.75,78,32,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,-0.25,-1,0,0,1
171,2020-12-28 23:21:06.436034+00:00,29,3731.25,3731.5,11,27,3731.0,3731.75,78,32,3730.75,3732.0,66,36,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
172,2020-12-28 23:21:07.427925+00:00,30,3731.25,3731.5,7,27,3731.0,3731.75,77,32,3730.75,3732.0,66,39,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
173,2020-12-28 23:21:20.278656+00:00,29,3731.25,3731.5,10,27,3731.0,3731.75,77,33,3730.75,3732.0,67,39,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
174,2020-12-28 23:21:27.167691+00:00,36,3731.25,3731.5,7,27,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.25,1,0,1,0
175,2020-12-28 23:21:31.175889+00:00,33,3731.25,3731.5,10,28,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
176,2020-12-28 23:21:38.588118+00:00,34,3731.25,3731.5,9,28,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,-0.25,-1,0,0,1
177,2020-12-28 23:21:39.619636+00:00,34,3731.25,3731.5,5,28,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.25,1,0,1,0
178,2020-12-28 23:21:41.593413+00:00,30,3731.25,3731.5,9,27,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
179,2020-12-28 23:21:47.431438+00:00,26,3731.25,3731.5,14,27,3731.0,3731.75,78,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
180,2020-12-28 23:21:51.302568+00:00,25,3731.25,3731.5,14,27,3731.0,3731.75,78,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,-0.25,-1,0,0,1
181,2020-12-28 23:21:52.641594+00:00,30,3731.25,3731.5,10,27,3731.0,3731.75,78,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
182,2020-12-28 23:22:01.019463+00:00,33,3731.25,3731.5,8,27,3731.0,3731.75,77,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
183,2020-12-28 23:22:04.966041+00:00,24,3731.25,3731.5,10,27,3731.0,3731.75,78,33,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.25,1,0,1,0
184,2020-12-28 23:22:10.577097+00:00,27,3731.25,3731.5,10,28,3731.0,3731.75,39,32,3730.75,3732.0,67,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
185,2020-12-28 23:22:12.347631+00:00,29,3731.25,3731.75,51,32,3731.0,3732.0,66,32,3730.75,3732.25,39,37,3730.5,3732.5,95,24,3730.25,3732.75,37,3731.5,-0.25,-1,0,0,1
186,2020-12-28 23:22:13.347924+00:00,29,3731.25,3731.5,1,32,3731.0,3731.75,52,32,3730.75,3732.0,66,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
187,2020-12-28 23:22:19.362505+00:00,28,3731.25,3731.5,9,32,3731.0,3731.75,52,32,3730.75,3732.0,66,37,3730.5,3732.25,39,24,3730.25,3732.5,95,3731.5,0.0,0,1,0,0
188,2020-12-28 23:22:22.174728+00:00,10,3731.5,3731.75,16,28,3731.25,3732.0,65,32,3731.0,3732.25,39,32,3730.75,3732.5,95,37,3730.5,3732.75,37,3731.75,-0.25,-1,0,0,1
189,2020-12-28 23:22:23.100256+00:00,16,3731.5,3731.75,16,31,3731.25,3732.0,66,32,3731.0,3732.25,36,32,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,0.0,0,1,0,0
190,2020-12-28 23:22:25.803804+00:00,17,3731.5,3731.75,16,31,3731.25,3732.0,66,33,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
191,2020-12-28 23:22:29.585834+00:00,26,3731.5,3731.75,16,23,3731.25,3732.0,66,34,3731.0,3732.25,36,32,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
192,2020-12-28 23:22:37.124538+00:00,32,3731.5,3731.75,10,24,3731.25,3732.0,65,35,3731.0,3732.25,36,31,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
193,2020-12-28 23:22:38.026053+00:00,32,3731.5,3731.75,10,24,3731.25,3732.0,65,35,3731.0,3732.25,36,31,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
194,2020-12-28 23:22:41.832530+00:00,35,3731.5,3731.75,11,23,3731.25,3732.0,65,35,3731.0,3732.25,36,31,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
195,2020-12-28 23:22:44.836562+00:00,43,3731.5,3731.75,10,22,3731.25,3732.0,65,30,3731.0,3732.25,36,31,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
196,2020-12-28 23:22:51.850909+00:00,42,3731.5,3731.75,9,25,3731.25,3732.0,65,29,3731.0,3732.25,36,32,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
197,2020-12-28 23:22:54.051423+00:00,39,3731.5,3731.75,11,26,3731.25,3732.0,65,28,3731.0,3732.25,36,32,3730.75,3732.5,96,36,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
198,2020-12-28 23:22:56.056464+00:00,40,3731.5,3731.75,10,26,3731.25,3732.0,65,28,3731.0,3732.25,36,32,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,0.0,0,1,0,0
199,2020-12-28 23:23:00.362211+00:00,38,3731.5,3731.75,16,26,3731.25,3732.0,65,28,3731.0,3732.25,36,32,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
200,2020-12-28 23:23:02.468833+00:00,38,3731.5,3731.75,17,27,3731.25,3732.0,65,28,3731.0,3732.25,36,32,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
201,2020-12-28 23:23:09.601713+00:00,39,3731.5,3731.75,17,26,3731.25,3732.0,65,28,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
202,2020-12-28 23:23:16.138541+00:00,37,3731.5,3731.75,21,27,3731.25,3732.0,67,27,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
203,2020-12-28 23:23:20.098001+00:00,39,3731.5,3731.75,16,28,3731.25,3732.0,66,26,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
204,2020-12-28 23:23:22.072515+00:00,25,3731.5,3731.75,19,28,3731.25,3732.0,67,26,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
205,2020-12-28 23:23:22.499515+00:00,23,3731.5,3731.75,19,28,3731.25,3732.0,67,26,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
206,2020-12-28 23:23:27.507666+00:00,30,3731.5,3731.75,17,28,3731.25,3732.0,70,23,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
207,2020-12-28 23:23:34.989578+00:00,29,3731.5,3731.75,21,28,3731.25,3732.0,70,23,3731.0,3732.25,36,31,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
208,2020-12-28 23:23:39.431815+00:00,28,3731.25,3731.75,21,22,3731.0,3732.0,86,28,3730.75,3732.25,36,37,3730.5,3732.5,95,27,3730.25,3732.75,36,3731.5,0.0,0,1,0,0
209,2020-12-28 23:23:46.947382+00:00,28,3731.25,3731.75,21,22,3731.0,3732.0,86,30,3730.75,3732.25,36,37,3730.5,3732.5,95,27,3730.25,3732.75,37,3731.5,0.0,0,1,0,0
210,2020-12-28 23:24:00.269494+00:00,34,3731.25,3731.5,8,22,3731.0,3731.75,28,30,3730.75,3732.0,86,37,3730.5,3732.25,30,27,3730.25,3732.5,95,3731.25,0.25,1,0,1,0
211,2020-12-28 23:24:05.581211+00:00,29,3731.25,3731.5,9,24,3731.0,3731.75,27,28,3730.75,3732.0,86,37,3730.5,3732.25,30,27,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
212,2020-12-28 23:24:14.579407+00:00,28,3731.25,3731.5,5,24,3731.0,3731.75,27,28,3730.75,3732.0,86,37,3730.5,3732.25,30,27,3730.25,3732.5,95,3731.25,0.0,0,1,0,0
213,2020-12-28 23:24:23.114752+00:00,1,3731.5,3731.75,25,32,3731.25,3732.0,86,24,3731.0,3732.25,30,28,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,-0.25,-1,0,0,1
214,2020-12-28 23:24:27.724256+00:00,15,3731.5,3731.75,23,29,3731.25,3732.0,86,24,3731.0,3732.25,30,28,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
215,2020-12-28 23:24:33.816488+00:00,27,3731.5,3731.75,20,25,3731.25,3732.0,85,24,3731.0,3732.25,30,27,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
216,2020-12-28 23:24:45.636547+00:00,27,3731.5,3731.75,18,25,3731.25,3732.0,86,24,3731.0,3732.25,30,27,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
217,2020-12-28 23:24:51.041771+00:00,31,3731.5,3731.75,23,24,3731.25,3732.0,86,24,3731.0,3732.25,30,30,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.75,0.0,0,1,0,0
218,2020-12-28 23:24:53.572793+00:00,30,3731.5,3731.75,22,23,3731.25,3732.0,86,24,3731.0,3732.25,30,30,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
219,2020-12-28 23:25:00.462007+00:00,23,3731.5,3731.75,28,25,3731.25,3732.0,88,24,3731.0,3732.25,29,30,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
220,2020-12-28 23:25:08.900071+00:00,16,3731.5,3731.75,30,24,3731.25,3732.0,95,24,3731.0,3732.25,38,30,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
221,2020-12-28 23:25:14.188321+00:00,17,3731.5,3731.75,22,24,3731.25,3732.0,96,24,3731.0,3732.25,38,30,3730.75,3732.5,95,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
222,2020-12-28 23:25:22.426666+00:00,17,3731.5,3731.75,27,24,3731.25,3732.0,99,25,3731.0,3732.25,38,30,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
223,2020-12-28 23:25:27.705720+00:00,16,3731.5,3731.75,30,24,3731.25,3732.0,99,25,3731.0,3732.25,38,30,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
224,2020-12-28 23:25:28.104945+00:00,16,3731.5,3731.75,30,24,3731.25,3732.0,99,25,3731.0,3732.25,38,30,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
225,2020-12-28 23:25:28.938460+00:00,5,3731.5,3731.75,31,22,3731.25,3732.0,99,25,3731.0,3732.25,38,30,3730.75,3732.5,96,37,3730.5,3732.75,37,3731.5,0.0,0,1,0,0
226,2020-12-28 23:25:31.728486+00:00,18,3731.5,3731.75,17,26,3731.25,3732.0,99,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
227,2020-12-28 23:25:35.628513+00:00,23,3731.5,3731.75,16,28,3731.25,3732.0,99,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,0.0,0,1,0,0
228,2020-12-28 23:25:40.431103+00:00,14,3731.5,3731.75,23,27,3731.25,3732.0,99,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
229,2020-12-28 23:25:40.832631+00:00,10,3731.5,3731.75,23,27,3731.25,3732.0,96,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.0,0,1,0,0
230,2020-12-28 23:25:43.027137+00:00,10,3731.5,3731.75,22,27,3731.25,3732.0,95,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
231,2020-12-28 23:25:47.170170+00:00,13,3731.5,3731.75,20,27,3731.25,3732.0,95,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,0.0,0,1,0,0
232,2020-12-28 23:25:52.534227+00:00,29,3731.5,3731.75,15,27,3731.25,3732.0,94,25,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.5,0.25,1,0,1,0
233,2020-12-28 23:25:59.670278+00:00,35,3731.5,3731.75,16,25,3731.25,3732.0,94,26,3731.0,3732.25,38,29,3730.75,3732.5,96,37,3730.5,3732.75,36,3731.75,-0.25,-1,0,0,1
234,2020-12-28 23:26:08.490127+00:00,36,3731.5,3731.75,5,25,3731.25,3732.0,93,27,3731.0,3732.25,38,29,3730.75,3732.5,94,37,3730.5,3732.75,34,3731.75,0.0,0,1,0,0
235,2020-12-28 23:26:12.079643+00:00,30,3731.5,3731.75,19,25,3731.25,3732.0,94,27,3731.0,3732.25,38,29,3730.75,3732.5,94,38,3730.5,3732.75,34,3731.75,0.0,0,1,0,0
236,2020-12-28 23:26:19.430806+00:00,35,3731.5,3731.75,15,25,3731.25,3732.0,94,26,3731.0,3732.25,38,29,3730.75,3732.5,94,38,3730.5,3732.75,34,3731.75,0.0,0,1,0,0
237,2020-12-28 23:26:28.572401+00:00,36,3731.5,3731.75,10,26,3731.25,3732.0,94,26,3731.0,3732.25,38,29,3730.75,3732.5,94,38,3730.5,3732.75,34,3731.75,0.0,0,1,0,0
238,2020-12-28 23:26:35.640968+00:00,36,3731.5,3731.75,15,26,3731.25,3732.0,93,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,34,3731.75,0.0,0,1,0,0
239,2020-12-28 23:26:42.575021+00:00,36,3731.5,3731.75,15,25,3731.25,3732.0,93,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,32,3731.75,0.0,0,1,0,0
240,2020-12-28 23:26:46.862209+00:00,32,3731.5,3731.75,16,22,3731.25,3732.0,94,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,32,3731.5,0.25,1,0,1,0
241,2020-12-28 23:26:47.684724+00:00,32,3731.5,3731.75,16,22,3731.25,3732.0,94,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,32,3731.5,0.0,0,1,0,0
242,2020-12-28 23:26:47.761235+00:00,32,3731.5,3731.75,16,22,3731.25,3732.0,94,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,32,3731.75,-0.25,-1,0,0,1
243,2020-12-28 23:26:52.169022+00:00,29,3731.5,3731.75,16,21,3731.25,3732.0,93,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,33,3731.75,0.0,0,1,0,0
244,2020-12-28 23:27:01.710457+00:00,29,3731.5,3731.75,18,21,3731.25,3732.0,93,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,35,3731.5,0.25,1,0,1,0
245,2020-12-28 23:27:12.831298+00:00,29,3731.5,3731.75,19,20,3731.25,3732.0,93,26,3731.0,3732.25,38,30,3730.75,3732.5,94,38,3730.5,3732.75,35,3731.5,0.0,0,1,0,0
246,2020-12-28 23:27:18.323111+00:00,17,3731.25,3731.5,16,28,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.5,0.0,0,1,0,0
247,2020-12-28 23:27:28.560195+00:00,17,3731.25,3731.5,18,28,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.5,0.0,0,1,0,0
248,2020-12-28 23:27:35.172741+00:00,6,3731.25,3731.5,19,28,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.25,0.25,1,0,1,0
249,2020-12-28 23:27:40.184787+00:00,17,3731.25,3731.5,16,27,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.5,-0.25,-1,0,0,1
250,2020-12-28 23:27:47.100446+00:00,15,3731.25,3731.5,16,27,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.25,0.25,1,0,1,0
251,2020-12-28 23:27:55.509261+00:00,21,3731.25,3731.5,16,26,3731.0,3731.75,20,28,3730.75,3732.0,94,38,3730.5,3732.25,38,27,3730.25,3732.5,94,3731.25,0.0,0,1,0,0
252,2020-12-28 23:28:02.897869+00:00,22,3731.25,3731.5,19,26,3731.0,3731.75,20,30,3730.75,3732.0,94,38,3730.5,3732.25,38,28,3730.25,3732.5,94,3731.25,0.0,0,1,0,0
